frame,stem,input,slurm,charge,multiplicity,n_atoms,sample_kind,source_condensed_frame,sample_order
638,C3_DFTprod_stopH2_0638,expand/C3_DFTprod_stopH2_0638.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,-3,1,18,closest_approach,1415,
639,C3_DFTprod_stopH2_0639,expand/C3_DFTprod_stopH2_0639.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,1,1,19,closest_approach,1415,
640,C3_DFTprod_stopH2_0640,expand/C3_DFTprod_stopH2_0640.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,-1,1,23,closest_approach,1414,
641,C3_DFTprod_stopH2_0641,expand/C3_DFTprod_stopH2_0641.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,1,1,25,closest_approach,1414,
642,C3_DFTprod_stopH2_0642,expand/C3_DFTprod_stopH2_0642.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,0,1,33,closest_approach,1414,
643,C3_DFTprod_stopH2_0643,expand/C3_DFTprod_stopH2_0643.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,3,1,28,closest_approach,1412,
644,C3_DFTprod_stopH2_0644,expand/C3_DFTprod_stopH2_0644.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,1,1,16,closest_approach,1412,
645,C3_DFTprod_stopH2_0645,expand/C3_DFTprod_stopH2_0645.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,-1,1,20,closest_approach,1412,
646,C3_DFTprod_stopH2_0646,expand/C3_DFTprod_stopH2_0646.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,2,1,20,closest_approach,1411,
647,C3_DFTprod_stopH2_0647,expand/C3_DFTprod_stopH2_0647.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,3,1,28,closest_approach,1410,
648,C3_DFTprod_stopH2_0648,expand/C3_DFTprod_stopH2_0648.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,-2,1,22,closest_approach,1410,
649,C3_DFTprod_stopH2_0649,expand/C3_DFTprod_stopH2_0649.inp,expand/C3_DFTprod_stopH2_group_0640_0649.slurm,2,1,23,closest_approach,1410,
650,C3_DFTprod_stopH2_0650,expand/C3_DFTprod_stopH2_0650.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,0,1,26,closest_approach,1409,
651,C3_DFTprod_stopH2_0651,expand/C3_DFTprod_stopH2_0651.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,1,1,22,closest_approach,1409,
652,C3_DFTprod_stopH2_0652,expand/C3_DFTprod_stopH2_0652.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,1,1,19,closest_approach,1409,
653,C3_DFTprod_stopH2_0653,expand/C3_DFTprod_stopH2_0653.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,2,1,21,closest_approach,1409,
654,C3_DFTprod_stopH2_0654,expand/C3_DFTprod_stopH2_0654.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,3,1,25,closest_approach,1408,
655,C3_DFTprod_stopH2_0655,expand/C3_DFTprod_stopH2_0655.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,2,1,17,closest_approach,1408,
656,C3_DFTprod_stopH2_0656,expand/C3_DFTprod_stopH2_0656.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,2,1,21,closest_approach,1408,
657,C3_DFTprod_stopH2_0657,expand/C3_DFTprod_stopH2_0657.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,-2,1,19,closest_approach,1408,
658,C3_DFTprod_stopH2_0658,expand/C3_DFTprod_stopH2_0658.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,1,1,25,closest_approach,1407,
659,C3_DFTprod_stopH2_0659,expand/C3_DFTprod_stopH2_0659.inp,expand/C3_DFTprod_stopH2_group_0650_0659.slurm,6,1,22,closest_approach,1407,
660,C3_DFTprod_stopH2_0660,expand/C3_DFTprod_stopH2_0660.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,0,1,24,closest_approach,1407,
661,C3_DFTprod_stopH2_0661,expand/C3_DFTprod_stopH2_0661.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,2,1,22,closest_approach,1406,
662,C3_DFTprod_stopH2_0662,expand/C3_DFTprod_stopH2_0662.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,1,1,43,closest_approach,1406,
663,C3_DFTprod_stopH2_0663,expand/C3_DFTprod_stopH2_0663.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,1,1,26,closest_approach,1405,
664,C3_DFTprod_stopH2_0664,expand/C3_DFTprod_stopH2_0664.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,-2,1,22,closest_approach,1405,
665,C3_DFTprod_stopH2_0665,expand/C3_DFTprod_stopH2_0665.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,0,1,19,closest_approach,1405,
666,C3_DFTprod_stopH2_0666,expand/C3_DFTprod_stopH2_0666.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,1,1,20,closest_approach,1404,
667,C3_DFTprod_stopH2_0667,expand/C3_DFTprod_stopH2_0667.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,0,1,30,closest_approach,1404,
668,C3_DFTprod_stopH2_0668,expand/C3_DFTprod_stopH2_0668.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,-1,1,26,closest_approach,1404,
669,C3_DFTprod_stopH2_0669,expand/C3_DFTprod_stopH2_0669.inp,expand/C3_DFTprod_stopH2_group_0660_0669.slurm,2,1,26,closest_approach,1404,
670,C3_DFTprod_stopH2_0670,expand/C3_DFTprod_stopH2_0670.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,1,1,23,closest_approach,1403,
671,C3_DFTprod_stopH2_0671,expand/C3_DFTprod_stopH2_0671.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,2,1,32,closest_approach,1403,
672,C3_DFTprod_stopH2_0672,expand/C3_DFTprod_stopH2_0672.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,1,1,17,closest_approach,1403,
673,C3_DFTprod_stopH2_0673,expand/C3_DFTprod_stopH2_0673.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,3,1,23,closest_approach,1403,
674,C3_DFTprod_stopH2_0674,expand/C3_DFTprod_stopH2_0674.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,0,1,15,closest_approach,1403,
675,C3_DFTprod_stopH2_0675,expand/C3_DFTprod_stopH2_0675.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,1,1,23,closest_approach,1402,
676,C3_DFTprod_stopH2_0676,expand/C3_DFTprod_stopH2_0676.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,2,1,22,closest_approach,1401,
677,C3_DFTprod_stopH2_0677,expand/C3_DFTprod_stopH2_0677.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,2,1,31,closest_approach,1401,
678,C3_DFTprod_stopH2_0678,expand/C3_DFTprod_stopH2_0678.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,2,1,28,closest_approach,1401,
679,C3_DFTprod_stopH2_0679,expand/C3_DFTprod_stopH2_0679.inp,expand/C3_DFTprod_stopH2_group_0670_0679.slurm,2,1,24,closest_approach,1400,
680,C3_DFTprod_stopH2_0680,expand/C3_DFTprod_stopH2_0680.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,1,1,27,closest_approach,1399,
681,C3_DFTprod_stopH2_0681,expand/C3_DFTprod_stopH2_0681.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,2,1,17,closest_approach,1399,
682,C3_DFTprod_stopH2_0682,expand/C3_DFTprod_stopH2_0682.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,2,1,20,closest_approach,1398,
683,C3_DFTprod_stopH2_0683,expand/C3_DFTprod_stopH2_0683.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,2,1,25,closest_approach,1398,
684,C3_DFTprod_stopH2_0684,expand/C3_DFTprod_stopH2_0684.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,-1,1,27,closest_approach,1397,
685,C3_DFTprod_stopH2_0685,expand/C3_DFTprod_stopH2_0685.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,1,1,28,closest_approach,1397,
686,C3_DFTprod_stopH2_0686,expand/C3_DFTprod_stopH2_0686.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,1,1,26,closest_approach,1397,
687,C3_DFTprod_stopH2_0687,expand/C3_DFTprod_stopH2_0687.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,0,1,27,closest_approach,1397,
688,C3_DFTprod_stopH2_0688,expand/C3_DFTprod_stopH2_0688.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,4,1,35,closest_approach,1396,
689,C3_DFTprod_stopH2_0689,expand/C3_DFTprod_stopH2_0689.inp,expand/C3_DFTprod_stopH2_group_0680_0689.slurm,3,1,30,closest_approach,1396,
690,C3_DFTprod_stopH2_0690,expand/C3_DFTprod_stopH2_0690.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,0,1,20,closest_approach,1396,
691,C3_DFTprod_stopH2_0691,expand/C3_DFTprod_stopH2_0691.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,0,1,29,closest_approach,1394,
692,C3_DFTprod_stopH2_0692,expand/C3_DFTprod_stopH2_0692.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,0,1,24,closest_approach,1394,
693,C3_DFTprod_stopH2_0693,expand/C3_DFTprod_stopH2_0693.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,-1,1,22,closest_approach,1394,
694,C3_DFTprod_stopH2_0694,expand/C3_DFTprod_stopH2_0694.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,-1,1,32,closest_approach,1394,
695,C3_DFTprod_stopH2_0695,expand/C3_DFTprod_stopH2_0695.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,3,1,23,closest_approach,1393,
696,C3_DFTprod_stopH2_0696,expand/C3_DFTprod_stopH2_0696.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,0,1,21,closest_approach,1393,
697,C3_DFTprod_stopH2_0697,expand/C3_DFTprod_stopH2_0697.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,1,1,22,closest_approach,1392,
698,C3_DFTprod_stopH2_0698,expand/C3_DFTprod_stopH2_0698.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,5,1,31,closest_approach,1392,
699,C3_DFTprod_stopH2_0699,expand/C3_DFTprod_stopH2_0699.inp,expand/C3_DFTprod_stopH2_group_0690_0699.slurm,-3,1,21,closest_approach,1392,
700,C3_DFTprod_stopH2_0700,expand/C3_DFTprod_stopH2_0700.inp,expand/C3_DFTprod_stopH2_group_0700_0709.slurm,4,1,30,closest_approach,1391,
