model,frame,instance_index,local_frame,molecule_index,species,n_atoms,atom_indices,oxygen_atom_index,hydrogen_atom_indices,molecule_track_id,formula_symbols,formal_charge_sum_e,dft_raw_iao_charge_sum_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e,centroid_x_A,centroid_y_A,centroid_z_A
polar1s,45,4,5,3,H2O,3,31 4 16,31,4 16,O:31,O H H,0.0,2.073036,0.07303600000000005,0.082704037427,0.009668037426999954,0.009668037426999954,11.667494679999999,10.024923536666666,12.020896846666666
polar1s,45,4,5,4,H2O,3,27 5 12,27,5 12,O:27,O H H,0.0,1.9508510000000001,-0.04914899999999994,-0.06950601935300002,-0.020357019353000078,0.020357019353000078,12.781572616666667,11.930179619999999,13.860951716666667
polar1s,45,4,5,5,H2O,3,7 8 35,7,8 35,O:7,O H H,0.0,2.193799,0.193799,0.24735289812099998,0.053553898120999976,0.053553898120999976,9.171247843333333,10.278394816666667,11.612435929999998
polar1s,45,4,5,6,H2O,3,20 9 26,20,9 26,O:20,O H H,0.0,2.003635,0.0036349999999998883,0.001347571611999998,-0.0022874283879998902,0.0022874283879998902,13.339451159999998,10.810191116666667,9.93456039
polar1s,45,4,5,7,H2O,3,14 10 21,14,10 21,O:14,O H H,0.0,1.860579,-0.1394209999999999,-0.15389737486900001,-0.014476374869000108,0.014476374869000108,10.344765366666667,12.00006423,13.1169155
polar1s,45,4,5,8,HO,2,11 23,11,23,O:11,O H,-1.0,1.6590159999999998,-0.3409840000000001,-0.21419435739500003,0.12678964260500009,0.12678964260500009,12.987432510000001,14.912135204999998,8.558443884999999
polar1s,45,4,5,9,H,1,13,,13,H:13,H,1.0,0.420108,0.420108,0.308011770248,-0.11209622975199995,0.11209622975199995,12.0,12.0,12.0
polar1s,45,4,5,10,H2O,3,15 25 39,15,25 39,O:15,O H H,0.0,2.176434,0.17643399999999998,0.16794911026999998,-0.00848488973,0.00848488973,10.839756463333332,12.067026753333332,10.616459796666666
polar1s,45,4,5,11,H2O,3,18 36 38,18,36 38,O:18,O H H,0.0,2.080096,0.080096,0.028359204530999993,-0.05173679546900001,0.05173679546900001,12.16403622,14.034866726666666,12.557742706666668
polar1s,45,4,5,12,H2O,3,24 29 33,24,29 33,O:24,O H H,0.0,2.11152,0.1115199999999999,0.12747719883900002,0.015957198839000125,0.015957198839000125,13.751056246666666,9.666760793333333,12.314238436666665
polar1s,45,4,5,13,H2O,3,37 32 34,37,32 34,O:37,O H H,0.0,1.9135009999999997,-0.0864990000000001,-0.067809447647,0.0186895523530001,0.0186895523530001,12.113248203333335,15.821663406666666,10.238536680000001
polar1s,46,4,6,0,H2O,3,31 0 1,31,0 1,O:31,O H H,0.0,1.8328319999999998,-0.1671680000000001,-0.17897738516300002,-0.011809385162999925,0.011809385162999925,13.329771746666665,13.6521967,9.756657613333333
polar1s,46,4,6,1,H2O,3,2 3 30,2,3 30,O:2,O H H,0.0,1.924388,-0.07561200000000001,-0.06376487016799998,0.011847129832000036,0.011847129832000036,14.63613611,13.380091753333332,14.408246473333334
polar1s,46,4,6,2,H2O,3,41 4 9,41,4 9,O:41,O H H,0.0,1.9063720000000002,-0.09362800000000004,-0.07836022973000004,0.015267770270000008,0.015267770270000008,12.627617003333333,15.169770976666667,14.505371626666667
polar1s,46,4,6,3,H3O,4,39 5 23 26,39,5 23 26,O:39,O H H H,1.0,2.5113809999999996,0.5113809999999999,0.5002977848050001,-0.011083215194999774,0.011083215194999774,12.06458994,17.382846125,8.308850655
polar1s,46,4,6,4,HO,2,6 51,6,51,O:6,O H,-1.0,1.486611,-0.5133890000000001,-0.4046858251090001,0.10870317489100001,0.10870317489100001,11.670630315,17.156644675000003,13.626774914999999
polar1s,46,4,6,5,H2O,3,42 7 22,42,7 22,O:42,O H H,0.0,2.016435,0.016434999999999977,0.005840763449000003,-0.010594236550999975,0.010594236550999975,11.414990863333335,10.170256696666668,11.89074283
polar1s,46,4,6,6,H2O,3,38 8 16,38,8 16,O:38,O H H,0.0,2.029951,0.029951000000000005,-0.03768536448399998,-0.06763636448399998,0.06763636448399998,12.539105413333333,11.9886122,13.79112231
polar1s,46,4,6,7,H2O,3,10 11 48,10,11 48,O:10,O H H,0.0,2.185602,0.18560199999999993,0.215914502739,0.030312502739000075,0.030312502739000075,8.931864426666666,10.411981410000001,11.48335425
polar1s,46,4,6,8,H2O,3,27 12 37,27,12 37,O:27,O H H,0.0,1.998538,-0.0014620000000000744,-0.01348313689199998,-0.012021136891999906,0.012021136891999906,13.041164813333333,10.932495459999998,9.858805393333332
polar1s,46,4,6,9,H2O,3,18 13 44,18,13 44,O:18,O H H,0.0,2.117288,0.11728799999999995,0.15774515271200001,0.040457152712000066,0.040457152712000066,10.603476553333333,8.823204356666666,10.362549296666666
polar1s,46,4,6,10,H2O,3,19 14 28,19,14 28,O:19,O H H,0.0,1.801202,-0.19879800000000003,-0.22415100038099992,-0.025353000380999885,0.025353000380999885,9.983256576666667,12.129496009999999,12.985742886666666
polar1s,46,4,6,11,HO,2,15 32,15,32,O:15,O H,-1.0,1.651217,-0.34878300000000007,-0.19433489441899998,0.15444810558100008,0.15444810558100008,12.726506275,15.023369955,8.39539419
polar1s,46,4,6,12,H,1,17,,17,H:17,H,1.0,0.413103,0.413103,0.293644428253,-0.11945857174699998,0.11945857174699998,12.0,12.0,12.0
polar1s,46,4,6,13,H2O,3,33 20 24,33,20 24,O:33,O H H,0.0,1.816222,-0.18377799999999994,-0.16633696854100005,0.01744103145899989,0.01744103145899989,9.954281913333332,15.61659119,13.92116111
polar1s,46,4,6,14,H2O,3,21 35 53,21,35 53,O:21,O H H,0.0,2.112878,0.11287799999999998,0.12136282026799997,0.008484820267999987,0.008484820267999987,10.639779073333333,12.14323583,10.453984723333335
polar1s,46,4,6,15,H2O,3,25 49 52,25,49 52,O:25,O H H,0.0,2.0733960000000002,0.07339600000000013,-0.015550494192999975,-0.0889464941930001,0.0889464941930001,11.86826585,14.139931013333333,12.470836656666668
polar1s,46,4,6,16,H2O,3,36 29 43,36,29 43,O:36,O H H,0.0,1.9715159999999998,-0.02848400000000001,-0.03301620483400003,-0.00453220483400002,0.00453220483400002,15.343482253333335,11.974052630000001,11.817288343333333
polar1s,46,4,6,17,H2O,3,34 40 46,34,40 46,O:34,O H H,0.0,2.156926,0.1569259999999999,0.15810281038399998,0.001176810384000082,0.001176810384000082,13.578996003333332,9.816103660000001,12.17673336
polar1s,46,4,6,18,H2O,3,50 45 47,50,45 47,O:50,O H H,0.0,1.994147,-0.005853000000000053,-0.04256190359600001,-0.03670890359599996,0.03670890359599996,11.815502506666666,15.960319976666668,10.143890943333332
polar1s,47,4,7,0,H2O,3,21 0 1,21,0 1,O:21,O H H,0.0,1.829451,-0.17054900000000012,-0.16582274436899996,0.0047262556310001536,0.0047262556310001536,13.18067448,13.756960426666666,9.60990777
polar1s,47,4,7,1,H2O,3,28 2 17,28,2 17,O:28,O H H,0.0,2.187111,0.18711099999999997,0.26968097686799997,0.082569976868,0.082569976868,11.680184266666666,17.759768003333335,8.279635796666666
polar1s,47,4,7,2,H2O,3,30 3 14,30,3 14,O:30,O H H,0.0,2.086616,0.08661599999999997,0.100463628769,0.013847628769000031,0.013847628769000031,11.15708844333333,10.35628772,11.872026013333334
polar1s,47,4,7,3,H2O,3,27 4 10,27,4 10,O:27,O H H,0.0,2.130649,0.13064900000000002,0.019056558609999996,-0.11159244139000002,0.11159244139000002,12.324089846666666,12.006094816666668,13.74083821
polar1s,47,4,7,4,H2O,3,5 6 33,5,6 33,O:5,O H H,0.0,2.197581,0.19758099999999995,0.254536300898,0.05695530089800005,0.05695530089800005,8.711982139999998,10.583783986666667,11.380108806666668
polar1s,47,4,7,5,H2O,3,18 7 26,18,7 26,O:18,O H H,0.0,1.9957880000000001,-0.004211999999999938,0.006201729178999998,0.010413729178999936,0.010413729178999936,12.792174699999999,11.035958356666667,9.79605431
polar1s,47,4,7,6,H2O,3,12 8 19,12,8 19,O:12,O H H,0.0,1.8197910000000002,-0.180209,-0.15135750174499996,0.028851498255000052,0.028851498255000052,9.748948579999999,12.335821963333336,12.927728683333333
polar1s,47,4,7,7,H2O,3,9 15 22,9,15 22,O:9,O H H,0.0,1.972319,-0.02768100000000001,0.035640135407000034,0.06332113540700005,0.06332113540700005,12.35996385,15.55920218,8.164836176666666
polar1s,47,4,7,8,H,1,11,,11,H:11,H,1.0,0.461473,0.461473,0.276406407356,-0.18506659264400005,0.18506659264400005,12.0,12.0,12.0
polar1s,47,4,7,9,H2O,3,13 24 36,13,24 36,O:13,O H H,0.0,2.114651,0.11465099999999995,0.13880872726500001,0.024157727265000067,0.024157727265000067,10.469903310000001,12.272900636666668,10.354549763333333
polar1s,47,4,7,10,H2O,3,16 34 35,16,34 35,O:16,O H H,0.0,2.155408,0.15540800000000005,0.11286813020700004,-0.04253986979300001,0.04253986979300001,11.626449546666668,14.196382833333333,12.370396040000001
polar1s,47,4,7,11,H2O,3,25 20 31,25,20 31,O:25,O H H,0.0,1.893642,-0.1063579999999999,-0.08571322262300002,0.02064477737699988,0.02064477737699988,15.025955683333335,12.094763630000001,11.75879478
polar1s,47,4,7,12,H2O,3,23 29 32,23,29 32,O:23,O H H,0.0,2.155519,0.15551899999999996,0.18923097848800002,0.03371197848800006,0.03371197848800006,13.47141878,9.95789132,12.089800116666666
polar1s,48,4,8,0,H2O,3,26 0 1,26,0 1,O:26,O H H,0.0,2.004702,0.0047020000000000395,0.015559703110999967,0.010857703110999928,0.010857703110999928,13.076869963333332,13.78532828,9.46247409
polar1s,48,4,8,1,H2O,3,2 3 25,2,3 25,O:2,O H H,0.0,1.979591,-0.020408999999999955,0.014404386282999976,0.03481338628299993,0.03481338628299993,14.250309386666666,13.58604579,14.16369461
polar1s,48,4,8,2,H2O,3,9 4 17,9,4 17,O:9,O H H,0.0,1.8967420000000002,-0.10325799999999996,-0.06728155910900002,0.03597644089099994,0.03597644089099994,14.06659587,14.40395133,12.162242990000001
polar1s,48,4,8,3,H2O,3,33 5 21,33,5 21,O:33,O H H,0.0,2.041941,0.041941000000000006,0.09231880307200002,0.050377803072000016,0.050377803072000016,11.461240916666668,17.859354380000003,8.135767763333334
polar1s,48,4,8,4,H2O,3,35 6 18,35,6 18,O:35,O H H,0.0,2.080412,0.08041199999999998,0.10645419359299998,0.026042193593,0.026042193593,10.9058355,10.421089316666666,11.815268713333333
polar1s,48,4,8,5,H2O,3,32 7 13,32,7 13,O:32,O H H,0.0,2.230102,0.23010200000000008,0.06595137715299998,-0.1641506228470001,0.1641506228470001,12.070565996666668,11.964808606666665,13.669001756666667
polar1s,48,4,8,6,H2O,3,37 8 38,37,8 38,O:37,O H H,0.0,1.891706,-0.108294,-0.07985880970899997,0.02843519029100003,0.02843519029100003,15.511902996666668,14.857202209999999,9.454382136666666
polar1s,48,4,8,7,H2O,3,22 10 31,22,10 31,O:22,O H H,0.0,2.0021329999999997,0.002132999999999996,0.03560245037099999,0.03346945037099999,0.03346945037099999,12.561172323333333,11.070839163333332,9.691894576666668
polar1s,48,4,8,8,H2O,3,15 11 23,15,11 23,O:15,O H H,0.0,1.9548619999999999,-0.04513800000000007,-0.00931172073,0.035826279270000067,0.035826279270000067,9.554850636666666,12.522910156666667,12.846164323333332
polar1s,48,4,8,9,H2O,3,12 19 27,12,19 27,O:12,O H H,0.0,2.133619,0.133619,0.17589291930200002,0.04227391930200003,0.04227391930200003,12.150388293333334,15.576226283333334,8.081658096666667
polar1s,48,4,8,10,H,1,14,,14,H:14,H,1.0,0.41649,0.41649,0.200638473034,-0.21585152696600002,0.21585152696600002,12.0,12.0,12.0
polar1s,48,4,8,11,H2O,3,16 29 45,16,29 45,O:16,O H H,0.0,2.1199369999999997,0.1199369999999999,0.147354438901,0.027417438901000096,0.027417438901000096,10.235581723333334,12.332901993333332,10.211974633333334
polar1s,48,4,8,12,H2O,3,20 42 44,20,42 44,O:20,O H H,0.0,2.096419,0.09641899999999998,0.095295131206,-0.001123868793999977,0.001123868793999977,11.387057506666666,14.22106129,12.24533606
polar1s,48,4,8,13,H2O,3,30 24 36,30,24 36,O:30,O H H,0.0,2.03217,0.032169999999999976,0.04876482486799996,0.016594824867999985,0.016594824867999985,14.727476789999999,12.229954229999999,11.611637369999999
polar1s,48,4,8,14,H2O,3,28 34 40,28,34 40,O:28,O H H,0.0,2.175942,0.175942,0.203762054443,0.02782005444300001,0.02782005444300001,13.380115783333332,9.96708136,11.972108386666667
polar1s,48,4,8,15,H2O,3,43 39 41,43,39 41,O:43,O H H,0.0,1.9432289999999999,-0.05677100000000007,-0.04554656147899999,0.01122443852100008,0.01122443852100008,11.304306253333335,16.084591563333333,9.928420019999999
polar1s,49,4,9,0,H3O,4,1 0 21 36,1,0 21 36,O:1,O H H H,1.0,2.8046159999999998,0.804616,0.707877904177,-0.09673809582299997,0.09673809582299997,9.499166447499999,17.958105592499997,11.1269558325
polar1s,49,4,9,1,H2O,3,33 2 3,33,2 3,O:33,O H H,0.0,1.995024,-0.004976000000000036,0.006465643644000041,0.011441643644000077,0.011441643644000077,12.961427853333333,13.87157494,9.22580775
polar1s,49,4,9,2,H2O,3,4 5 32,4,5 32,O:4,O H H,0.0,1.98367,-0.016329999999999956,0.0035520195960000167,0.019882019595999972,0.019882019595999972,14.085517796666666,13.641627836666666,13.98995996
polar1s,49,4,9,3,H2O,3,51 6 17,51,6 17,O:51,O H H,0.0,2.08736,0.08736,0.116196408868,0.028836408868000013,0.028836408868000013,14.08761151,8.344321653333333,10.540572933333333
polar1s,49,4,9,4,H2O,3,13 7 24,13,7 24,O:13,O H H,0.0,1.887196,-0.1128039999999999,-0.06774316728099997,0.04506083271899994,0.04506083271899994,13.812767403333334,14.489320489999999,11.932974776666669
polar1s,49,4,9,5,H2O,3,41 8 28,41,8 28,O:41,O H H,0.0,2.034959,0.03495900000000007,0.08033965528,0.04538065527999993,0.04538065527999993,11.306530966666665,17.960393030000002,7.96748669
polar1s,49,4,9,6,H2O,3,43 9 25,43,9 25,O:43,O H H,0.0,2.015568,0.015567999999999915,0.019626632332000016,0.0040586323320001005,0.0040586323320001005,10.781697813333333,10.497109746666666,11.63453555
polar1s,49,4,9,7,H2O,3,40 10 19,40,10 19,O:40,O H H,0.0,2.320562,0.3205619999999999,0.142218753695,-0.1783432463049999,0.1783432463049999,11.79602252,11.962033896666666,13.532129513333333
polar1s,49,4,9,8,H2O,3,45 11 46,45,11 46,O:45,O H H,0.0,1.8981240000000001,-0.10187599999999997,-0.07517570257199996,0.02670029742800001,0.02670029742800001,15.280920836666667,14.81754685,9.205266049999999
polar1s,49,4,9,9,H2O,3,12 15 49,12,15 49,O:12,O H H,0.0,2.102686,0.10268600000000006,0.14537152647899998,0.042685526478999924,0.042685526478999924,12.681342273333334,8.913942456666666,8.820248523333332
polar1s,49,4,9,10,H2O,3,29 14 39,29,14 39,O:29,O H H,0.0,1.939581,-0.060419,-0.027528032660999985,0.032890967339000016,0.032890967339000016,12.337108360000002,11.12471601,9.51719235
polar1s,49,4,9,11,H2O,3,22 16 30,22,16 30,O:22,O H H,0.0,1.930128,-0.06987199999999993,-0.033192127943,0.036679872056999935,0.036679872056999935,9.37887244,12.663817483333334,12.60499889
polar1s,49,4,9,12,H2O,3,18 26 34,18,26 34,O:18,O H H,0.0,2.223884,0.22388400000000003,0.23048302531300005,0.006599025313000023,0.006599025313000023,11.980074796666665,15.669077909999999,7.892992163333335
polar1s,49,4,9,13,H,1,20,,20,H:20,H,1.0,0.391869,0.391869,0.234423875809,-0.157445124191,0.157445124191,12.0,12.0,12.0
polar1s,49,4,9,14,H2O,3,23 37 55,23,37 55,O:23,O H H,0.0,2.1168829999999996,0.11688299999999996,0.14885993301900002,0.031976933019000064,0.031976933019000064,10.05894592,12.366855643333333,9.989952466666667
polar1s,49,4,9,15,H2O,3,27 52 54,27,52 54,O:27,O H H,0.0,2.049802,0.04980199999999996,0.08484706282600002,0.03504506282600006,0.03504506282600006,11.174155923333332,14.271640956666667,12.065141253333335
polar1s,49,4,9,16,H2O,3,38 31 44,38,31 44,O:38,O H H,0.0,2.041685,0.04168500000000003,0.05360721051800002,0.011922210517999993,0.011922210517999993,14.431906456666667,12.344009466666668,11.37526069
polar1s,49,4,9,17,H2O,3,35 42 48,35,42 48,O:35,O H H,0.0,2.134731,0.13473100000000016,0.16127090156099996,0.026539901560999807,0.026539901560999807,13.279488376666668,9.966991513333333,11.777486456666667
polar1s,49,4,9,18,H2O,3,53 47 50,53,47 50,O:53,O H H,0.0,2.041674,0.04167399999999993,0.06849855184600001,0.026824551846000078,0.026824551846000078,11.069322856666666,16.095673556666668,9.741592249999998
polar1s,50,5,0,0,H2O,3,0 4 22,0,4 22,O:0,O H H,0.0,2.1386410000000002,0.13864100000000001,0.130688115955,-0.007952884045000025,0.007952884045000025,12.493902833333335,11.092107076666666,10.106164923333333
polar1s,50,5,0,1,H2O,3,1 10 15,1,10 15,O:1,O H H,0.0,1.960405,-0.03959500000000005,-0.031377628445000055,0.008217371554999992,0.008217371554999992,11.041493423333334,13.37439749,9.007840086666667
polar1s,50,5,0,2,H2O,3,20 2 9,20,2 9,O:20,O H H,0.0,2.038706,0.03870599999999996,0.05296413600500002,0.01425813600500006,0.01425813600500006,10.271933186666667,10.274751876666665,11.803402813333333
polar1s,50,5,0,3,H2O,3,3 5 8,3,5 8,O:3,O H H,0.0,1.9728089999999998,-0.02719100000000002,-0.027256876230999982,-6.587623099996165e-05,6.587623099996165e-05,14.60510736,9.65669198,11.857612826666667
polar1s,50,5,0,4,H3O,4,17 6 14 23,17,6 14 23,O:17,O H H H,1.0,2.391174,0.39117399999999997,0.191191911697,-0.19998208830299996,0.19998208830299996,12.4974928425,12.389436975,12.8493505175
polar1s,50,5,0,5,H2O,3,12 7 18,12,7 18,O:12,O H H,0.0,1.8965509999999999,-0.10344900000000007,-0.06580647826299996,0.03764252173700011,0.03764252173700011,10.960466056666666,14.642700483333334,12.410395976666665
polar1s,50,5,0,6,HO,2,16 11,16,11,O:16,O H,-1.0,1.470392,-0.5296080000000001,-0.381008550525,0.1485994494750001,0.1485994494750001,10.515232489999999,12.599473245,14.187066845
polar1s,50,5,0,7,H2O,3,19 13 21,19,13 21,O:19,O H H,0.0,2.131323,0.13132299999999997,0.13060534000400004,-0.0007176599959999308,0.0007176599959999308,13.835685503333332,14.15980537,11.619956023333335
polar1s,51,5,1,0,H2O,3,0 6 31,0,6 31,O:0,O H H,0.0,2.14222,0.14221999999999985,0.12828116118900001,-0.013938838810999832,0.013938838810999832,12.49448347,11.1386643,10.196671743333333
polar1s,51,5,1,1,H2O,3,1 15 23,1,15 23,O:1,O H H,0.0,2.021096,0.021096000000000004,0.01580114662599999,-0.005294853374000014,0.005294853374000014,11.116292373333332,13.53455875,9.041930726666667
polar1s,51,5,1,2,H2O,3,2 9 19,2,9 19,O:2,O H H,0.0,1.932382,-0.06761799999999996,-0.038718909026000004,0.028899090973999952,0.028899090973999952,8.987551086666665,12.86769717,11.560935086666667
polar1s,51,5,1,3,H2O,3,28 3 14,28,3 14,O:28,O H H,0.0,2.088702,0.088702,0.11169682443099999,0.022994824430999983,0.022994824430999983,10.482528646666667,10.329774496666667,11.750739863333331
polar1s,51,5,1,4,H2O,3,4 21 30,4,21 30,O:4,O H H,0.0,2.048858,0.04885799999999996,0.051789656282000024,0.002931656282000067,0.002931656282000067,10.22470025,15.660672136666667,10.430136286666668
polar1s,51,5,1,5,H2O,3,5 7 13,5,7 13,O:5,O H H,0.0,1.983469,-0.016531000000000018,-0.01869237422899994,-0.002161374228999924,0.002161374228999924,14.795328983333333,9.748842143333334,11.822371873333333
polar1s,51,5,1,6,H3O,4,25 8 22 32,25,8 22 32,O:25,O H H H,1.0,2.416515,0.416515,0.252524361015,-0.16399063898500005,0.16399063898500005,12.50051075,12.443296060000002,12.829639607499999
polar1s,51,5,1,7,H2O,3,20 10 12,20,10 12,O:20,O H H,0.0,1.979647,-0.02035300000000012,-0.006168514490000027,0.014184485510000094,0.014184485510000094,9.787928526666667,8.892193383333334,10.685271806666668
polar1s,51,5,1,8,H2O,3,17 11 26,17,11 26,O:17,O H H,0.0,1.8326419999999999,-0.16735800000000012,-0.15763214230599998,0.00972585769400014,0.00972585769400014,11.068733283333332,14.779577416666667,12.335693319999999
polar1s,51,5,1,9,HO,2,24 16,24,16,O:24,O H,-1.0,1.506053,-0.4939469999999999,-0.37808082997799997,0.11586617002199995,0.11586617002199995,10.66433493,12.74753722,14.20299863
polar1s,51,5,1,10,H2O,3,27 18 29,27,18 29,O:27,O H H,0.0,2.048417,0.0484170000000001,0.03919966518900003,-0.009217334811000066,0.009217334811000066,13.957176766666668,14.222516883333334,11.643160213333333
polar1s,52,5,2,0,H2O,3,12 0 3,12,0 3,O:12,O H H,0.0,1.9930519999999998,-0.006948000000000121,0.004963934421000016,0.011911934421000137,0.011911934421000137,10.191518949999999,11.045615096666666,15.290939366666665
polar1s,52,5,2,1,H2O,3,1 9 43,1,9 43,O:1,O H H,0.0,2.124056,0.12405599999999994,0.10302762687199998,-0.02102837312799996,0.02102837312799996,12.407343606666666,11.296921160000002,10.245349586666668
polar1s,52,5,2,2,H2O,3,2 21 33,2,21 33,O:2,O H H,0.0,2.1021189999999996,0.1021189999999999,0.09608724713400002,-0.006031752865999884,0.006031752865999884,11.122419963333334,13.759632696666666,9.00249347
polar1s,52,5,2,3,H2O,3,4 13 26,4,13 26,O:4,O H H,0.0,1.9427750000000001,-0.05722499999999997,-0.035234555600999945,0.021990444399000025,0.021990444399000025,9.03471614,13.089984306666667,11.5018102
polar1s,52,5,2,4,H2O,3,39 5 20,39,5 20,O:39,O H H,0.0,2.111749,0.11174899999999999,0.12797741591900003,0.01622841591900004,0.01622841591900004,10.555467886666667,10.465248086666668,11.726256733333331
